Original,linear:128_layers:3,linear:64_layers:3,linear:15_layers:3,cubic:15_layers:3,cubic:64_layers:3,cubic:128_layers:3,bspline:10_layers:3,bspline:15_layers:3,linear:128_layers:4,linear:64_layers:4,linear:15_layers:4,cubic:15_layers:4,cubic:64_layers:4,cubic:128_layers:4,bspline:10_layers:4,bspline:15_layers:4
0.0,0.0007519836108220604,0.006032127991675338,0.0,0.003276209677419355,0.005532160509885536,0.0,0.0031502016129032256,0.0,0.0,0.0,0.00031705254942767947,0.0006991415192507805,0.005097229448491155,0.0,0.005011869146722164,0.0
0.0,0.002605521592091571,0.024620349895941727,0.0,0.0008170200312174817,0.0,0.0007479188345473466,0.042395616545265344,0.006495512486992715,0.0059833506763787726,0.004133877471383975,0.0017397242455775234,0.0017275299167533818,0.0007316597294484911,0.0011787851196670136,0.009601001560874088,0.010109098595213318
0.0,0.006678427419354839,0.0,0.0,0.00015852627471383974,0.0,0.0002357570239334027,0.014592546826222685,0.0,0.0,0.0,0.0,0.0009267689906347554,0.0002764047866805411,0.0,0.000609716441207076,0.0
0.0,0.0,0.0,0.0,0.00012600806451612903,0.0,0.002638039802289282,0.010393632934443288,0.0,0.0,0.0,0.0014958376690946931,0.0005406152445369407,0.0,0.0,0.004702946149843912,0.009096969302809572
0.0,0.0006666233090530697,0.0,0.0,0.0006869471904266389,4.064776274713839e-06,0.007824694328824142,0.0058329539542143595,0.007243431321540063,0.0,0.01163338969823101,8.129552549427679e-06,0.0,0.00141860691987513,0.0009633519771071801,0.0020852302289281997,0.0
0.0,0.004503772112382934,0.0061459417273673255,0.0002560809053069719,0.0,0.00044712539021852236,0.0,0.04146071800208117,0.008771787200832467,0.0004511901664932362,0.005410217221644121,0.003950962539021852,0.0,0.00015852627471383974,0.016181874349635795,0.01909225416233091,0.0046338449531737776
0.0,0.0,0.015096579084287201,0.0,0.0,0.0005975221123829345,0.002007999479708637,0.0022762747138397503,0.0004796436004162331,0.0002357570239334027,0.004032258064516129,7.316597294484913e-05,4.064776274713839e-06,0.0,0.0001219432882414152,0.013592611862643081,0.0
0.0,0.01538111342351717,0.0006422346514047867,0.08197027835587929,0.0,0.0053492455775234135,0.0072271722164412066,0.039582791363163373,0.03097765998959417,0.00034550598335067635,0.015604676118626431,0.0003089229968782518,0.0006666233090530697,0.00017072060353798125,0.0004024128511966701,0.0357740959937565,0.00784501821019771
0.0,0.0,0.0011340725806451614,0.003243691467221644,0.001650299167533819,0.00022356269510926118,0.0,0.017059866024973985,0.006072775754422477,0.00698735041623309,0.0,0.0009796110822060354,0.000987740634755463,0.0005406152445369407,0.0,0.015153485952133195,0.00012600806451612903
0.0,0.001089360041623309,0.0008983155567117586,0.0061093587408949015,0.0,0.0,5.2842091571279917e-05,0.018145161290322582,0.007190589229968783,0.007275949531737773,0.014637259365244536,0.00034550598335067635,0.0027925013007284076,0.00010974895941727368,0.00033331165452653484,6.503642039542143e-05,0.0018657323100936525
0.0,0.00032111732570239333,0.0,0.0,3.658298647242456e-05,0.0,0.0,0.003772112382934443,0.0,0.0025526795005202914,0.0,0.00039428329864724245,0.0,0.008218977627471383,0.0,0.004345245837669095,0.00021543314255983352
0.0,0.001398283038501561,0.0,0.0,0.004337116285119668,4.064776274713839e-06,0.0002438865764828304,0.0034835132674297608,0.0,0.007597066857440166,0.0,0.00014633194588969825,0.0003902185223725286,0.0,0.0008007609261186264,0.0022396917273673255,0.0
0.0,0.02952653485952133,0.0035119667013527576,0.0017600481269510926,0.00025201612903225806,0.0,0.0029835457856399582,0.03981041883454735,0.005576873048907388,0.013405632154006244,0.0024754487513007285,0.0,0.008983155567117587,0.0,0.0631178459937565,0.00015039672216441208,4.06477627471384e-05
0.0,0.0,0.0,0.0,0.003369699531737773,0.0019023152965660772,0.011596806711758586,0.0010771657127991675,0.0010487122788761707,0.0,0.0,0.0055199661810613945,0.000304858220603538,0.0,8.942507804370448e-05,0.003682687304890739,0.0
0.0,0.006995479968782518,0.008133617325702393,0.008052321800208116,0.0028778616024973985,0.0014064125910509886,0.001243821540062435,0.00513381243496358,0.006093099635796045,0.005365504682622268,0.0027599830905306972,0.0022965985952133196,0.0004755788241415193,0.0053858285639958375,0.0033778290842872006,0.002365699791883455,0.0026664932362122787
0.0,0.010633454734651404,0.006560548907388137,0.0034794484911550468,0.00818239464099896,0.00741008714880333,0.015120967741935484,0.008718945109261186,0.01373081425598335,0.006576808012486993,0.0017559833506763788,0.0010974895941727367,0.00751577133194589,0.004032258064516129,0.0033087278876170654,0.005137877211238293,0.00935711498439126
0.0,0.002284404266389178,0.006914184443288241,0.0009470928720083247,0.0069019901144641,0.007214977887617066,0.004231432101977107,0.005235431841831425,0.004747658688865765,0.004398087929240375,0.004593197190426639,0.0013576352757544224,0.005170395421436004,0.0034428655046826223,0.004641974505723205,0.007511706555671176,0.001544614984391259
0.0,0.006414216961498439,0.025616220083246617,0.007027998178980229,0.008999414672216441,0.006715010405827263,0.010800110561914671,0.010462734131113424,0.002251886056191467,0.007714945369406868,0.0030811004162330908,0.0009470928720083247,0.005154136316337149,0.00041867195629552553,0.008938443028095733,0.005889860822060354,0.006784111602497398
0.0,0.011808175078043704,0.0028331490634755465,0.008385633454734651,0.005576873048907388,0.0029754162330905306,0.02429516779396462,0.00855228928199792,0.0,0.0042598855359001035,0.005434605879292404,0.0017803720083246618,0.0010771657127991675,0.0003577003121748179,0.009365244536940688,0.0064751886056191475,0.007223107440166493
0.0,0.0018372788761706555,0.0023453759105098856,0.017917533818938604,0.006414216961498439,0.006670297866805412,0.02692914281997919,0.004568808532778356,0.005914249479708637,0.00653209547346514,0.0014877081165452653,4.06477627471384e-05,0.011458604318418315,0.013015413631633716,0.005645974245577523,0.008970961238293444,0.001447060353798127
0.0,0.009507511706555671,0.010413956815816857,0.01649486212278876,0.0017722424557752342,0.0013047931841831425,0.008702686004162331,0.0015202263267429762,0.004772047346514047,0.011771592091571281,0.00446718912591051,0.00430866285119667,0.0032030437044745057,0.006519901144640999,0.006617455775234131,0.005308597814776275,0.01818580905306972
0.0,0.029453368886576483,0.01278778616024974,0.005446800208116546,0.003759918054110302,0.0032884040062434966,0.004698881373569198,0.0044346709157128,0.011978895681581685,0.0070930345993756505,0.003467254162330905,0.007767787460978148,0.006731269510926119,0.002914444588969823,0.010072515608740895,0.007808435223725286,0.0007926313735691987
0.0,0.013291818418314257,0.0043493106139438084,0.0008170200312174817,0.00017478537981269513,0.0022762747138397503,0.011995154786680541,0.006792241155046826,1.2194328824141519e-05,0.005954897242455775,0.0010121292924037462,0.0030323231009365247,0.0034957075962539024,0.005337051248699271,0.010365179500520292,0.001093424817898023,0.005849213059313216
0.0,0.009035997658688864,0.0020120642559833504,4.8777315296566075e-05,0.0008414086888657649,0.0,0.0001951092611862643,0.0015527445369406868,0.0,0.0010609066077003123,4.06477627471384e-05,8.129552549427679e-06,0.00039428329864724245,0.004385893600416233,0.003471318938605619,0.002463254422476587,0.0012600806451612903
0.0,0.005251690946930281,0.0010568418314255983,0.00010161940686784599,0.003471318938605619,0.006857277575442248,0.00859700182101977,0.003129877731529657,0.0015811979708636836,0.0,0.005454929760665973,0.0002723400104058272,0.0,0.009470928720083246,0.0017072060353798128,0.009446540062434963,7.316597294484913e-05
0.0,0.0015161615504682624,0.0026868171175858484,0.006515836368366285,0.0009023803329864724,0.0007479188345473466,0.004300533298647243,0.005198848855359001,0.0,0.008621390478668054,0.0038412135796045787,0.00022356269510926118,0.002235626951092612,0.0018088254422476589,0.0007235301768990635,0.00197954604578564,0.002438865764828304
0.0,0.005719140218522373,0.00136576482830385,0.0027152705515088448,0.005398022892819979,0.0016746878251821021,0.004072905827263267,0.007166200572320499,0.0,0.0021462018730489074,0.0007926313735691987,0.0015202263267429762,0.0,0.0017722424557752342,0.0015527445369406868,0.0023860236732570236,0.00045525494276795
0.0,0.0004633844953173777,0.010739138917793965,0.0,0.0020323881373569197,0.001422671696149844,0.0029103798126951094,0.002101489334027055,0.0,0.004089164932362123,0.0,0.0017397242455775234,0.0037030111862643078,0.0014511251300728407,0.0006300403225806451,0.0006950767429760666,0.0
0.0,0.004227367325702393,0.0013901534859521332,0.0016624934963579605,0.0020445824661810613,0.0026664932362122787,0.015450214620187305,0.011178134755463058,0.0018047606659729448,0.00010568418314255983,0.004515966441207076,0.0028494081685744017,0.006410152185223725,0.010605001300728407,0.01377146201873049,0.0053451808012487,0.0021990439646201875
0.0,0.004072905827263267,0.0002682752341311134,0.005828889177939646,0.0,0.0034388007284079083,0.008357180020811655,0.010218847554630593,0.0007682427159209157,0.005812630072840792,0.01284062825182102,0.006865407127991675,0.00304858220603538,0.002971351456815817,0.0026217806971904263,0.0038168249219562955,0.0019632869406867844
0.0,0.022746488033298647,0.02814857570239334,0.0008210848074921956,0.007747463579604578,0.005759787981269511,0.02541704604578564,0.006759722944849116,0.007946637617065556,0.0019063800728407907,0.0021827848595213323,0.0003577003121748179,0.0029754162330905306,0.0,0.006576808012486993,0.0033290517689906346,0.00609716441207076
0.0,0.005979285900104058,0.010166005463059312,0.005304533038501561,0.0004674492715920915,0.00329246878251821,0.008873406607700312,0.0040363228407908425,7.316597294484913e-05,0.0016340400624349635,0.00017072060353798125,0.00010974895941727368,0.0005650039021852237,0.00401193418314256,0.004251755983350676,0.0008698621227887617,0.005239496618106139
0.0,0.022734293704474506,0.0073165972944849115,0.008808370187304891,0.004280209417273673,0.007080840270551509,0.009511576482830386,0.004007869406867846,0.008312467481789803,0.008166135535900105,0.0023860236732570236,0.008487252861602498,0.0024226066597294485,0.002304728147762747,0.010877341311134235,0.016661517950052027,0.001569003642039542
0.0,0.00735724505723205,0.0063247918834547345,0.0009511576482830386,0.00746292924037461,0.0054630593132154,0.007263755202913632,0.0010365179500520293,0.002292533818938606,0.0009918054110301768,0.0026258454734651407,0.0027355944328824144,0.00045525494276795,0.0019348335067637878,0.0006544289802289282,0.010893600416233091,0.0017600481269510926
0.0,0.009828629032258064,0.007641779396462019,0.0034794484911550468,0.005601261706555671,0.0008495382414151926,0.0001219432882414152,0.009491252601456817,0.004641974505723205,0.0005487447970863684,0.004999674817898024,0.002361635015608741,0.0038046305931321543,0.003194914151925078,0.008572613163371488,0.003068906087408949,0.002410412330905307
0.0,0.004686687044745058,0.002556744276795005,0.01212116285119667,0.001569003642039542,0.0005893925598335068,0.0013373113943808534,0.0010731009365244537,0.000711335848074922,0.0012641454214360043,0.0025486147242455774,0.0,0.0016665582726326743,0.0008454734651404787,0.00257300338189386,0.001975481269510926,0.001646234391259105
0.0,0.008889665712799167,0.004158266129032258,0.004389958376690947,4.064776274713839e-06,0.00044712539021852236,0.006719075182101976,0.0006300403225806451,0.004646039281997918,0.003507901925078044,0.003755853277835588,0.0009430280957336108,0.000329246878251821,0.0009552224245577524,0.007609261186264309,0.0018210197710718,0.006206913371488034
0.0,0.0013576352757544224,0.0,0.0003658298647242456,0.0005893925598335068,0.0006422346514047867,0.0011828498959417274,0.001650299167533819,0.0013901534859521332,0.0012682101977107179,0.0014836433402705515,0.0018210197710718,0.0001138137356919875,2.8453433922996876e-05,0.0009227042143600415,0.0003739594172736733,0.0005771982310093653
0.0,0.0032111732570239333,0.0061622008324661815,0.0045891324141519255,0.0018860561914672215,0.0,0.005869536940686784,0.004373699271592092,0.0010243236212278877,0.0015364854318418314,0.003698946409989594,0.0031542663891779396,0.0015324206555671178,0.003914379552549428,0.0006219107700312175,0.0034957075962539024,0.004215172996878252
0.0,0.004357440166493236,0.0042680150884495316,0.010186329344432882,0.012397567637877211,0.0064223465140478666,0.003016063995837669,0.012751203173777315,0.0038696670135275756,0.010657843392299688,0.0024226066597294485,0.0,0.006450799947970864,0.007527965660770031,0.00775965790842872,0.014003154266389177,0.0032640153485952133
0.0,0.011003349375650364,0.01059687174817898,0.01943776014568158,0.0015202263267429762,0.0033127926638917794,0.018161420395421436,0.007995414932362123,0.007255625650364203,0.012243106139438084,0.007832823881373569,0.0034347359521331947,0.00035363553590010406,0.009544094693028094,0.003577003121748179,0.004231432101977107,0.0016909469302809573
0.0,0.01831181711758585,0.0022234326222684703,0.0017966311134235172,0.005771982310093652,0.0029022502601456814,0.005361439906347554,0.005625650364203955,0.003605456555671176,0.013060126170655566,0.00018697970863683664,0.0012641454214360043,0.0005609391259105099,0.002251886056191467,0.004511901664932362,0.002963221904266389,0.002922574141519251
0.0,0.005540290062434964,0.004727334807492195,0.003353440426638918,0.00019917403746097813,0.005715075442247659,0.02348221253902185,0.011365114464099895,0.00023169224765868886,0.0038412135796045787,0.01208864464099896,0.0007357245057232051,0.015043736992715922,0.005032193028095734,0.0033981529656607703,0.019746683142559833,0.003979415972944849
0.0,0.00938963319458897,0.0009958701873048908,0.003499772372528616,0.0018738618626430801,0.0037192702913631634,0.011987025234131112,0.007625520291363163,0.004581002861602497,0.0028737968262226845,0.004682622268470344,0.0007357245057232051,0.000658493756503642,0.0021827848595213323,0.008466928980228928,0.00044306061394380856,0.005117553329864724
0.0,0.0041704604578563995,0.0018372788761706555,0.0033493756503642043,0.004824889438085327,0.0014999024453694067,0.005158201092611863,0.005227302289281998,0.0,0.000329246878251821,0.0008861212278876171,0.004353375390218522,0.003910314776274714,0.0006462994276795005,0.01006845083246618,0.005719140218522373,0.0048492780957336105
0.0,0.0074507349115504684,0.0019673517169614984,0.007149941467221644,0.004511901664932362,0.01656802809573361,0.007166200572320499,0.0047964360041623305,0.006438605619146722,0.007166200572320499,0.002971351456815817,0.0061987838189386055,0.004219237773152966,0.0055565491675338185,0.004946832726326743,0.004544419875130073,0.005576873048907388
0.0,2.03238813735692e-05,0.000227627471383975,0.0004877731529656608,0.0003414412070759625,0.0034916428199791884,8.129552549427679e-06,0.0012356919875130073,0.001597457075962539,0.005320792143600417,0.0007275949531737773,0.0016381048387096775,0.002463254422476587,0.0017681776795005204,0.0011503316857440166,0.002946962799167534,0.0006178459937565036
0.0,0.0,0.0006544289802289282,0.002711205775234131,0.0024063475546305933,0.006284144120707596,0.013507251560874088,0.00861732570239334,0.0001341376170655567,0.002658363683662851,0.0034144120707596255,0.009300208116545266,0.0031502016129032256,0.0016624934963579605,0.003178655046826223,0.002544549947970864,0.0022315621748178983
0.0,0.008625455254942769,0.008064516129032258,0.0005080970343392299,0.0004511901664932362,5.2842091571279917e-05,0.010052191727367326,0.006259755463059314,0.006515836368366285,0.006727204734651405,0.002353505463059313,0.007125552809573361,0.007893795525494277,0.006089034859521332,0.00017072060353798125,0.010613130853277834,0.0027599830905306972
0.0,0.00823523673257024,0.0016868821540062435,0.005865472164412071,0.005853277835587929,0.0024917078563995838,0.008088904786680541,0.009609131113423519,0.004284274193548387,0.0050809703433923,0.012352855098855359,0.002361635015608741,0.0017641129032258064,0.008633584807492196,0.003520096253902185,0.0034794484911550468,0.009979025754422477
0.0,0.000711335848074922,0.004585067637877212,0.011198458636836628,0.00567442767950052,0.0004796436004162331,0.02400656867845994,0.009641649323621227,0.0007275949531737773,0.0017885015608740894,0.0010161940686784598,0.005568743496357961,0.008044192247658689,0.00688166623309053,0.008905924817898023,0.007901925078043704,0.006271949791883454
0.0,0.0001138137356919875,0.0018210197710718,0.001800695889698231,0.0,0.0009511576482830386,0.0010568418314255983,0.002963221904266389,0.0,0.003625780437044745,0.0006056516649323621,0.0009267689906347554,0.0007357245057232051,0.0004024128511966701,0.0,0.00020323881373569198,0.0
0.0,0.0020445824661810613,0.0004877731529656608,0.0002438865764828304,0.00017885015608740896,0.0006706880853277835,0.0023169224765868888,0.0,0.002007999479708637,0.0010649713839750259,2.03238813735692e-05,0.0004633844953173777,0.000784501821019771,0.0007601131633714881,0.00034957075962539026,0.0022437565036420395,0.0009308337669094692
0.0,0.0014064125910509886,0.0017153355879292404,0.0008942507804370447,0.0012682101977107179,0.0014348660249739855,0.0002357570239334027,0.0003373764308012487,6.503642039542143e-05,0.0,0.00015852627471383974,0.0008657973465140479,0.0008657973465140479,0.0002682752341311134,0.0015811979708636836,0.0028981854838709678,0.0010527770551508845
0.0,0.0014145421436004162,0.0005162265868886576,8.129552549427679e-06,0.0007072710718002081,5.690686784599375e-05,0.0024551248699271593,0.0001951092611862643,0.0,0.0014633194588969823,0.00030079344432882416,0.0003577003121748179,0.00041867195629552553,6.910119667013527e-05,3.658298647242456e-05,0.0006544289802289282,1.6259105098855357e-05
0.0,3.658298647242456e-05,0.0014795785639958377,0.0007682427159209157,0.00013820239334027054,0.0014877081165452653,0.0007966961498439125,9.755463059313215e-05,0.0,0.00028046956295525494,0.0005121618106139438,0.0005243561394380853,0.0003739594172736733,0.0017153355879292404,0.0011259430280957335,0.00038208896982310094,0.0007519836108220604
0.0,0.0006950767429760666,0.0,0.011576482830385017,0.0001544614984391259,0.0,0.0,0.006336986212278876,0.0,0.0,0.0,0.004296468522372528,0.0,0.0009105098855359,0.0,0.001646234391259105,1.6259105098855357e-05
0.0,0.0,0.0014877081165452653,0.00034550598335067635,5.690686784599375e-05,0.0,2.4388657648283037e-05,0.0029266389177939646,0.006133747398543185,0.0067353342872008325,0.0,0.004333051508844953,0.0,0.006093099635796045,0.0,0.001447060353798127,0.0
0.0,0.0,0.0,0.021226261706555668,2.4388657648283037e-05,0.0,0.0,0.014454344432882413,0.0,0.0,0.0,0.0031664607180020812,0.0001341376170655567,0.0005893925598335068,4.064776274713839e-06,0.014616935483870967,0.0
0.0,0.0,0.0,2.4388657648283037e-05,0.0,0.0,0.01992146852237253,0.010206653225806451,0.0,0.0,0.0,0.0001138137356919875,9.348985431841832e-05,0.0,0.0,0.024478082726326744,0.0
0.0,1.2194328824141519e-05,4.064776274713839e-06,0.0,0.0,8.942507804370448e-05,0.07094660509885535,0.04425728407908429,0.0,0.0004389958376690947,0.0007885665972944849,0.0,0.0,0.00042273673257023933,0.0001951092611862643,0.013592611862643081,0.0040363228407908425
0.0,8.12955254942768e-05,0.0037477237252861602,0.0,0.0,0.0018738618626430801,0.08494162981269511,0.001877926638917794,0.00034550598335067635,0.01773055411030177,0.0001341376170655567,5.2842091571279917e-05,0.0,3.2518210197710714e-05,0.004853342872008325,0.042802094172736734,0.005353310353798127
0.0,0.0001544614984391259,0.0004146071800208117,4.8777315296566075e-05,0.0005406152445369407,0.0,0.0,0.027457563735691987,0.020242585848074923,0.031827198231009365,0.0,0.00039834807492195625,0.0,0.0,0.0005975221123829345,0.029388332466181062,0.0
0.0,0.0,0.02101082856399584,0.005950832466181061,0.0,0.0,0.0001341376170655567,0.014324271592091571,0.0,0.0,0.0,0.0,0.0003902185223725286,0.0,0.00021543314255983352,0.028648543184183143,0.0
0.0,0.024181354058272632,0.0008495382414151926,0.006263820239334027,0.00045525494276795,0.007678362382934444,0.004093229708636837,0.03942832986472424,0.021181549167533818,0.0,0.0015649388657648284,0.0,0.0,0.00030079344432882416,0.007027998178980229,0.0642315946930281,0.03701791753381894
0.0,0.02587230098855359,0.0005365504682622268,0.005564678720083247,0.0001829149323621228,0.0,0.030079344432882415,0.016848497658688868,0.0,0.023197678199791884,0.007767787460978148,0.0010852952653485953,0.0,0.0007032062955254943,0.0,4.06477627471384e-05,0.000329246878251821
0.0,0.0,0.0,7.316597294484913e-05,0.0,0.0,0.0527486017169615,0.030607765348595214,0.0,0.0,0.0,0.0,0.0,8.12955254942768e-05,0.00043493106139438084,0.03287591050988553,0.0
0.0,0.0068694719042663895,0.005373634235171697,0.0,0.0006381698751300729,0.0,0.0,0.0033087278876170654,0.0,0.000808890478668054,0.0,0.002479513527575442,0.0,0.0006219107700312175,0.00023169224765868886,0.0006706880853277835,0.0006869471904266389
0.0,0.004499707336108221,0.003682687304890739,0.0002438865764828304,0.0017641129032258064,0.0,0.00213807232049948,0.0006259755463059313,0.0,4.8777315296566075e-05,0.0,0.00380056581685744,8.129552549427679e-06,0.0003414412070759625,9.348985431841832e-05,0.012592676899063475,0.0
