Original,linear:128_layers:3,linear:64_layers:3,linear:15_layers:3,cubic:15_layers:3,cubic:64_layers:3,cubic:128_layers:3,bspline:10_layers:3,bspline:15_layers:3,linear:128_layers:4,linear:64_layers:4,linear:15_layers:4,cubic:15_layers:4,cubic:64_layers:4,cubic:128_layers:4,bspline:10_layers:4,bspline:15_layers:4
0.3133010625565063,8.066141128540039,1.7542927265167236,1.9520736932754517,3.251099193525028,4.397849745620016,10.218963872377971,3.3819165229797363,3.1809921264648438,33.17927932739258,4.564365386962891,2.2134974002838135,2.424917069933405,9.485281798567383,37.211526381500704,2.421140670776367,1.8515256643295288
0.20549852787023795,19.552989959716797,11.782299041748047,1.2969101667404175,4.299051323997981,5.987270690623785,18.96716945100852,3.541933536529541,2.643636465072632,8.724477767944336,3.7279789447784424,1.55953049659729,4.9386082549014505,3.216224689531994,18.643160001262835,2.755472421646118,3.121168613433838
0.24395859031103104,16.590333938598633,3.776369333267212,3.6078407764434814,2.5324918461991133,6.5992504743502245,13.467168184689907,1.9777432680130005,2.149118185043335,20.35396957397461,2.167525053024292,1.2585422992706299,2.6968763747870885,4.452941804942203,10.151754061902151,2.97951340675354,1.9219951629638672
0.3303679963272268,17.668956756591797,2.38950777053833,3.5365889072418213,2.763735122767057,3.0541499476341536,20.591912861342106,3.6589536666870117,2.5352611541748047,8.7741060256958,3.8825902938842773,2.336588144302368,2.0667454171687623,6.99308490151952,56.05203106378412,3.7390029430389404,3.753072500228882
0.4068097410742753,16.209800720214844,5.015063762664795,1.349335789680481,2.4529073130719135,6.12604831154178,29.48184726190127,2.1638379096984863,2.3107683658599854,35.9964599609375,2.6027071475982666,1.763252854347229,1.717107509306205,5.10964275732276,32.766632792444746,3.402883291244507,3.0374231338500977
0.2429276348594116,10.380192756652832,11.373185157775879,1.3284283876419067,3.0541275811581663,5.696106357433022,37.66572921627266,3.1124324798583984,3.7676758766174316,17.286819458007812,3.03376841545105,1.6844967603683472,3.1429271120245565,9.355742613215854,41.17635008826768,2.8608522415161133,2.866107702255249
0.24097681948828148,8.188010215759277,3.471179723739624,1.8579916954040527,3.1863014162488277,3.943997090579735,35.21851575390564,2.659273862838745,2.700228214263916,6.536529064178467,3.6017866134643555,1.7502678632736206,2.303360331231095,3.497621220342654,30.457393699660596,2.2170677185058594,2.239041566848755
0.2270362514510454,20.35103988647461,15.6005220413208,3.641003131866455,4.540663060772717,3.813358038726329,35.3478173679031,3.534489154815674,2.984405517578125,14.430835723876953,6.536829471588135,2.000676393508911,3.231280943446824,3.5955588975360966,35.83712012476261,4.089203357696533,3.9051284790039062
0.23397619174707415,18.46640968322754,3.462376356124878,2.1720142364501953,2.6096966373906274,12.248676139975775,22.26904103989344,3.335869073867798,4.201840400695801,29.271766662597656,3.44096302986145,1.7215498685836792,2.8455297521578373,3.863960964986959,32.44608089817957,3.1727490425109863,3.1836204528808594
0.37335074639892396,6.2694268226623535,12.409701347351074,1.1684781312942505,2.4736199885589016,2.8084606482934316,44.07688466007389,2.773585319519043,2.6017236709594727,5.757211685180664,2.8135886192321777,2.176333427429199,1.9761431693076963,4.467657532841094,29.40766111165356,3.138765573501587,3.310990333557129
